SurgeryProcedureMainGroupId,SurgeryProcedureSubGroupId,SurgeryProcedureId,Code,SurgeryProcedure,SurgeryProcedureSeverity,MainGroup,SubGroup,Specialty
10,3,9,10-3-9-Maj,Diverticulectomy of bladder,Maj,Urinary system and male reproductive organs,Bladder,Urology
10,3,10,10-3-10-Int,Endoscopic destruction of lesion of bladder (including cystoscopy),Int,Urinary system and male reproductive organs,Bladder,Urology
10,3,11,10-3-11-Int,Endoscopic extraction of calculus of bladder (including cystoscopy),Int,Urinary system and male reproductive organs,Bladder,Urology
10,3,12,10-3-12-Min,Endoscopic hydrostatic distention of bladder (including cystoscopy),Min,Urinary system and male reproductive organs,Bladder,Urology
10,3,37,10-3-37-Maj,Repair of vesicovaginal fistula,Maj,Urinary system and male reproductive organs,Bladder,Urology
10,3,38,10-3-38-Int,Resection of bladder neck (including cystoscopy),Int,Urinary system and male reproductive organs,Bladder,Urology
10,3,39,10-3-39-Maj,Retropubic suspension of neck of bladder (including colposuspension) - redo operation (including cystoscopy),Maj,Urinary system and male reproductive organs,Bladder,Urology
10,3,40,10-3-40-Maj,Retropubic suspension of neck of bladder (including colposuspension) (including cystocopy),Maj,Urinary system and male reproductive organs,Bladder,Urology
10,3,41,10-3-41-Min,Stab cystostomy,Min,Urinary system and male reproductive organs,Bladder,Urology
10,3,42,10-3-42-Int,"Therapeutic injection into bladder neck for treatment of stress incontinence (periurethral bulking agents), including cystoscopy",Int,Urinary system and male reproductive organs,Bladder,Urology
10,3,43,10-3-43-Min,Therapeutic injection into bladder wall (including cystoscopy),Min,Urinary system and male reproductive organs,Bladder,Urology
10,3,44,10-3-44-Int,Urethral sphincterotomy (including cystoscopy),Int,Urinary system and male reproductive organs,Bladder,Urology
10,3,45,10-3-45-Min,Urodynamic studies/urodynamic assessment,Min,Urinary system and male reproductive organs,Bladder,Urology
10,3,46,10-3-46-Maj,Vaginal operations to support outlet of female bladder (including cystoscopy),Maj,Urinary system and male reproductive organs,Bladder,Urology
10,3,34,10-3-34-Com,Repair of bladder exstrophy,Com,Urinary system and male reproductive organs,Bladder,Urology
10,3,35,10-3-35-Int,Repair of cutaneous vesical fistula,Int,Urinary system and male reproductive organs,Bladder,Urology
10,3,36,10-3-36-Xma,Repair of vesicocolic fistula,Xma,Urinary system and male reproductive organs,Bladder,Urology
10,4,7,10-4-7-Int,Excision of diverticulum of urethra (including cystoscopy),Int,Urinary system and male reproductive organs,Urethra,Urology
10,4,8,10-4-8-Min,Excision of urethral caruncle,Min,Urinary system and male reproductive organs,Urethra,Urology
10,4,9,10-4-9-Int,Internal urethrotomy (including cystoscopy),Int,Urinary system and male reproductive organs,Urethra,Urology
10,4,10,10-4-10-Min,Removal of foreign body from urethra,Min,Urinary system and male reproductive organs,Urethra,Urology
10,4,11,10-4-11-Maj,Repair of distal hypospadia,Maj,Urinary system and male reproductive organs,Urethra,Urology
10,4,12,10-4-12-Xma,Repair of epispadias,Xma,Urinary system and male reproductive organs,Urethra,Urology
10,4,13,10-4-13-Maj,Repair of penile shaft hypospadias,Maj,Urinary system and male reproductive organs,Urethra,Urology
10,4,14,10-4-14-Maj,Repair of penile/perineal hypospadias,Maj,Urinary system and male reproductive organs,Urethra,Urology
10,4,15,10-4-15-Maj,Repair of rupture of urethra (including cystoscopy),Maj,Urinary system and male reproductive organs,Urethra,Urology
10,4,16,10-4-16-Maj,Repair of urethrorectal fistula,Maj,Urinary system and male reproductive organs,Urethra,Urology
10,4,17,10-4-17-Maj,Secondary adjustment of penile skin following hypospadias repair,Maj,Urinary system and male reproductive organs,Urethra,Urology
10,4,18,10-4-18-Maj,"Simple urethroplasty, eg primary repair, segment, anterior urethra (including cystoscopy)",Maj,Urinary system and male reproductive organs,Urethra,Urology
10,4,19,10-4-19-Int,Therapeutic endoscopic operations on outlet of female bladder (including cystoscopy),Int,Urinary system and male reproductive organs,Urethra,Urology
10,4,20,10-4-20-Maj,Urethral valve resection,Maj,Urinary system and male reproductive organs,Urethra,Urology
10,4,21,10-4-21-Maj,Urethrectomy,Maj,Urinary system and male reproductive organs,Urethra,Urology
10,4,6,10-4-6-Min,Dilatation of urethra (including cystoscopy),Min,Urinary system and male reproductive organs,Urethra,Urology
10,4,22,10-4-22-Com,Gender Reconstruction Surgery: Male to Female,Com,Urinary system and male reproductive organs,Urethra,Urology
10,4,3,10-4-3-Xma,Complex secondary repair of hypospadias,Xma,Urinary system and male reproductive organs,Urethra,Urology
10,4,4,10-4-4-Maj,"Complex urethroplasty, i.e. posterior urethral repairs and second (or further) anterior repairs with grafting (including cystoscopy)",Maj,Urinary system and male reproductive organs,Urethra,Urology
10,4,1,10-4-1-Int,Closure of fistula of urethra (including cystoscopy),Int,Urinary system and male reproductive organs,Urethra,Urology
10,4,2,10-4-2-Maj,Closure of fistula of urethra after hypospadias,Maj,Urinary system and male reproductive organs,Urethra,Urology
10,4,5,10-4-5-Min,Diagnostic endoscopic examination of urethra (as sole procedure) (including cystoscopy),Min,Urinary system and male reproductive organs,Urethra,Urology
10,5,3,10-5-3-Maj,Endoscopic resection of prostate (TUR) (including cystoscopy),Maj,Urinary system and male reproductive organs,Prostate,Urology
10,5,4,10-5-4-Com,High intensity focused ultrasound of prostate (including cystoscopy),Com,Urinary system and male reproductive organs,Prostate,Urology
10,5,6,10-5-6-Xma,Holmium laser resection of prostate (HoLRP) (including cystoscopy),Xma,Urinary system and male reproductive organs,Prostate,Urology
10,5,7,10-5-7-Com,Insertion and removal of high dose radioactive agent (brachytherapy) into prostate tumour,Com,Urinary system and male reproductive organs,Prostate,Urology
10,5,8,10-5-8-Com,Insertion of low dose radioactive agent (brachytherapy) into prostate tumour,Com,Urinary system and male reproductive organs,Prostate,Urology
10,5,5,10-5-5-Maj,Holmium Laser Enucleation of Prostatic Adenoma (HoLEP),Maj,Urinary system and male reproductive organs,Prostate,Urology
10,5,1,10-5-1-Int,Drainage of prostatic abscess,Int,Urinary system and male reproductive organs,Prostate,Urology
10,5,2,10-5-2-Int,Endoscopic biopsy of prostate (including cystoscopy),Int,Urinary system and male reproductive organs,Prostate,Urology
10,5,15,10-5-15-Maj,Planning for injection of low dose radioactive agent (brachytherapy) into prostate tumour,Maj,Urinary system and male reproductive organs,Prostate,Urology
10,5,16,10-5-16-Com,Prostatic cryotherapy,Com,Urinary system and male reproductive organs,Prostate,Urology
10,5,17,10-5-17-Maj,Prostatic hyperthermia (up to six courses),Maj,Urinary system and male reproductive organs,Prostate,Urology
10,5,18,10-5-18-Com,"Radical prostatectomy, reconstruction of bladder neck including bilateral pelvic lymphadenectomy (including cystoscopy)",Com,Urinary system and male reproductive organs,Prostate,Urology
10,5,19,10-5-19-Com,Robot assisted laparoscopic prostatectomy (including cystoscopy),Com,Urinary system and male reproductive organs,Prostate,Urology
10,5,20,10-5-20-Int,Transperineal template-guided biopsies of the prostate,Int,Urinary system and male reproductive organs,Prostate,Urology
10,5,21,10-5-21-Min,Transrectal sextant needle biopsy of prostate with ultrasound guidance,Min,Urinary system and male reproductive organs,Prostate,Urology
10,5,9,10-5-9-Maj,Insertion of urethral stent for relief of prostatic obstruction (including cystoscopy),Maj,Urinary system and male reproductive organs,Prostate,Urology
10,5,10,10-5-10-Com,"Laparoscopic radical prostatectomy, reconstruction of bladder neck including bilateral pelvic lymphadenectomy (including cystoscopy)",Com,Urinary system and male reproductive organs,Prostate,Urology
10,5,11,10-5-11-Min,Limited/single core transrectal needle biopsy of prostate +/- ultrasound guidance,Min,Urinary system and male reproductive organs,Prostate,Urology
10,5,12,10-5-12-Maj,Open excision of prostatatic adenoma,Maj,Urinary system and male reproductive organs,Prostate,Urology
10,5,13,10-5-13-Xma,Photoselective vaporisation of prostate (GreenLight/Niagara laser PVP) (including cystoscopy),Xma,Urinary system and male reproductive organs,Prostate,Urology
10,5,14,10-5-14-Xma,Photoselective vaporisation of prostate (KTP Laser PVP) (including cystoscopy),Xma,Urinary system and male reproductive organs,Prostate,Urology
10,5,23,10-5-23-Maj,Transurethral needle ablation (TUNA),Maj,Urinary system and male reproductive organs,Prostate,Urology
10,5,22,10-5-22-Int,Transurethral microwave therapy,Int,Urinary system and male reproductive organs,Prostate,Urology
10,6,7,10-6-7-Int,Correction of hydrocele,Int,Urinary system and male reproductive organs,Genitalia,Urology
10,6,8,10-6-8-Min,Division of preputial adhesions,Min,Urinary system and male reproductive organs,Genitalia,Urology
10,6,6,10-6-6-Int,Circumcision,Int,Urinary system and male reproductive organs,Genitalia,Urology
10,6,11,10-6-11-Int,Excision of lesion of testis,Int,Urinary system and male reproductive organs,Genitalia,Urology
10,6,12,10-6-12-Int,Exploration of testis (including biopsy),Int,Urinary system and male reproductive organs,Genitalia,Urology
10,6,9,10-6-9-Int,Excision of epididymal cyst,Int,Urinary system and male reproductive organs,Genitalia,Urology
10,6,10,10-6-10-Int,Excision of lesion of penis,Int,Urinary system and male reproductive organs,Genitalia,Urology
10,6,15,10-6-15-Min,Frenuloplasty of penis,Min,Urinary system and male reproductive organs,Genitalia,Urology
10,6,16,10-6-16-Int,Laparoscopic orchidectomy,Int,Urinary system and male reproductive organs,Genitalia,Urology
10,6,17,10-6-17-Maj,Laparoscopic varicocelectomy,Maj,Urinary system and male reproductive organs,Genitalia,Urology
10,6,18,10-6-18-Int,Laparoscopy for impalpable testis,Int,Urinary system and male reproductive organs,Genitalia,Urology
10,6,19,10-6-19-Int,Lue's procedure for Peyronie's disease,Int,Urinary system and male reproductive organs,Genitalia,Urology
10,6,20,10-6-20-Int,Meatoplasty,Int,Urinary system and male reproductive organs,Genitalia,Urology
10,6,21,10-6-21-Int,Operation for Peyronie's disease (eg Nesbitt's),Int,Urinary system and male reproductive organs,Genitalia,Urology
10,6,22,10-6-22-Maj,Operation(s) on seminal vesicle,Maj,Urinary system and male reproductive organs,Genitalia,Urology
10,6,23,10-6-23-Int,Operation(s) on varicocele,Int,Urinary system and male reproductive organs,Genitalia,Urology
10,6,24,10-6-24-Int,Orchidectomy and excision of spermatic cord (+/- insertion of prosthesis),Int,Urinary system and male reproductive organs,Genitalia,Urology
10,6,25,10-6-25-Int,Orchidopexy,Int,Urinary system and male reproductive organs,Genitalia,Urology
10,6,13,10-6-13-Min,External meatotomy of urethral orifice,Min,Urinary system and male reproductive organs,Genitalia,Urology
10,6,14,10-6-14-Int,Fixation of testis,Int,Urinary system and male reproductive organs,Genitalia,Urology
10,6,1,10-6-1-Int,Bilateral epididymectomy,Int,Urinary system and male reproductive organs,Genitalia,Urology
10,6,2,10-6-2-Maj,Bilateral excision of testes,Maj,Urinary system and male reproductive organs,Genitalia,Urology
10,6,3,10-6-3-Int,Bilateral fixation of testis,Int,Urinary system and male reproductive organs,Genitalia,Urology
10,6,4,10-6-4-Min,Biopsy of lesion of penis,Min,Urinary system and male reproductive organs,Genitalia,Urology
10,6,5,10-6-5-Min,Biopsy of testis,Min,Urinary system and male reproductive organs,Genitalia,Urology
10,6,32,10-6-32-Int,Repair of injury to penis,Int,Urinary system and male reproductive organs,Genitalia,Urology
10,6,33,10-6-33-Maj,Total amputation of penis,Maj,Urinary system and male reproductive organs,Genitalia,Urology
10,6,34,10-6-34-Min,Unilateral epididymectomy,Min,Urinary system and male reproductive organs,Genitalia,Urology
10,6,26,10-6-26-Maj,Orchidopexy bilateral,Maj,Urinary system and male reproductive organs,Genitalia,Urology
10,6,27,10-6-27-Maj,Partial amputation of penis,Maj,Urinary system and male reproductive organs,Genitalia,Urology
10,6,28,10-6-28-Int,Preputioplasty,Int,Urinary system and male reproductive organs,Genitalia,Urology
10,6,29,10-6-29-Int,Prosthesis of testis (insertion or removal),Int,Urinary system and male reproductive organs,Genitalia,Urology
10,6,30,10-6-30-Maj,Reconstruction of penis,Maj,Urinary system and male reproductive organs,Genitalia,Urology
10,6,31,10-6-31-Maj,Repair of avulsion of penis,Maj,Urinary system and male reproductive organs,Genitalia,Urology
11,1,17,11-1-17-Maj,Plastic reconstruction of uterus,Maj,Female reproductive organs,Uterus/adnexa,Gynae
11,1,18,11-1-18-Com,Posterior exenteration of pelvis,Com,Female reproductive organs,Uterus/adnexa,Gynae
11,1,15,11-1-15-Maj,"Oophorectomy and salpingectomy, +/- biopsy eg. omentum, peritoneum, lymph node (as sole procedure) (including bilateral)",Maj,Female reproductive organs,Uterus/adnexa,Gynae
11,1,16,11-1-16-Maj,Ovarian cystectomy +/- omental biopsy (as sole procedure and including bilateral),Maj,Female reproductive organs,Uterus/adnexa,Gynae
11,1,12,11-1-12-Maj,Microwave endometrial ablation including hysteroscopy,Maj,Female reproductive organs,Uterus/adnexa,Gynae
11,1,13,11-1-13-Maj,Myolysis of uterine fibroids,Maj,Female reproductive organs,Uterus/adnexa,Gynae
11,1,14,11-1-14-Maj,Myomectomy (including laparoscopically),Maj,Female reproductive organs,Uterus/adnexa,Gynae
11,1,28,11-1-28-Maj,Vaginal hysterectomy without laparoscopic assisted,Maj,Female reproductive organs,Uterus/adnexa,Gynae
11,1,2,11-1-2-Maj,Block dissection of pelvic lymph nodes (as sole procedure),Maj,Female reproductive organs,Uterus/adnexa,Gynae
11,1,3,11-1-3-Xma,Hysterectomy with excision/biopsy and or removal of omentum and uterine adnexa for ovarian malignancy,Xma,Female reproductive organs,Uterus/adnexa,Gynae
11,1,4,11-1-4-Int,"Hysteroscopy (including biopsy, dilatation, curettage and resection of polyp(s) +/- Mirena coil insertion)",Int,Female reproductive organs,Uterus/adnexa,Gynae
11,1,19,11-1-19-Com,Radical hysterectomy and lymphadenectomy (Wertheim's),Com,Female reproductive organs,Uterus/adnexa,Gynae
11,1,20,11-1-20-Com,Radical trachelectomy including laparoscopic and removal of lymph nodes,Com,Female reproductive organs,Uterus/adnexa,Gynae
11,1,21,11-1-21-Maj,Removal of products of conception from fallopian tube (ectopic pregnancy) including laparoscopically,Maj,Female reproductive organs,Uterus/adnexa,Gynae
11,1,22,11-1-22-Maj,Subtotal abdominal hysterectomy (+/- oophorectomy),Maj,Female reproductive organs,Uterus/adnexa,Gynae
11,1,23,11-1-23-Maj,Therapeutic endoscopic operations on uterus (including endometrial ablation excluding microwave or radiofrequency ablation),Maj,Female reproductive organs,Uterus/adnexa,Gynae
11,1,24,11-1-24-Maj,Total abdominal hysterectomy +/- oophorectomy),Maj,Female reproductive organs,Uterus/adnexa,Gynae
11,1,25,11-1-25-Com,Total exenteration of pelvis,Com,Female reproductive organs,Uterus/adnexa,Gynae
11,1,26,11-1-26-Xma,Vaginal hysterectomy including salpingo-oophorectomy (including laparoscopically assisted),Xma,Female reproductive organs,Uterus/adnexa,Gynae
11,1,27,11-1-27-Maj,Vaginal hysterectomy with laparoscopic assistance,Maj,Female reproductive organs,Uterus/adnexa,Gynae
11,1,1,11-1-1-Com,Anterior exenteration of pelvis,Com,Female reproductive organs,Uterus/adnexa,Gynae
11,1,6,11-1-6-Maj,Impedance controlled bipolar rasiofrequency ablation for menorraghia including hysteroscopy,Maj,Female reproductive organs,Uterus/adnexa,Gynae
11,1,7,11-1-7-Maj,"Laparoscopic excision of endometriosis, +/-ureterolysis",Maj,Female reproductive organs,Uterus/adnexa,Gynae
11,1,8,11-1-8-Maj,Laparoscopic subtotal hysterectomy (+/- oophorectomy),Maj,Female reproductive organs,Uterus/adnexa,Gynae
11,1,5,11-1-5-Maj,Hysteroscopy with resection of fibroids,Maj,Female reproductive organs,Uterus/adnexa,Gynae
